Time,Vm,dVm/dt,Cai,INa,INaL,ICaL,IKs,IKr,IK1,Ito
8.940001,-88.054073,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027605,-0.000003
8.945001,-88.054074,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027606,-0.000003
8.950001,-88.054074,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027606,-0.000003
8.955001,-88.054075,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027606,-0.000003
8.960001,-88.054076,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027606,-0.000003
8.965001,-88.054077,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027606,-0.000003
8.970001,-88.054078,-0.000167,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027606,-0.000003
8.975001,-88.054079,-0.000167,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027606,-0.000003
8.980001,-88.054079,-0.000167,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027607,-0.000003
8.985001,-88.054080,-0.000167,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027607,-0.000003
8.990001,-88.054081,-0.000167,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027607,-0.000003
8.995001,-88.054082,-0.000167,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027607,-0.000003
9.000001,-88.054083,-0.000167,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027607,-0.000003
9.005001,-88.054084,-0.000166,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027607,-0.000003
9.010001,-88.054084,-0.000166,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027607,-0.000003
9.015001,-88.054085,-0.000166,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027608,-0.000003
9.020001,-88.054086,-0.000166,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027608,-0.000003
9.025001,-88.054087,-0.000166,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027608,-0.000003
9.030001,-88.054088,-0.000166,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027608,-0.000003
9.035001,-88.054089,-0.000166,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027608,-0.000003
9.040001,-88.054089,-0.000165,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027608,-0.000003
9.045001,-88.054090,-0.000165,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027609,-0.000003
9.050001,-88.054091,-0.000165,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027609,-0.000003
9.055001,-88.054092,-0.000165,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027609,-0.000003
9.060001,-88.054093,-0.000165,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027609,-0.000003
9.065001,-88.054094,-0.000165,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027609,-0.000003
