Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->picoM),INa(x1.000)(microA->picoA),INaL(x1.000)(microA->picoA),ICaL(x1.000)(microA->picoA),Ito(x1.000)(microA->picoA),IKr(x1.000)(microA->picoA),IKs(x1.000)(microA->picoA),IK1(x1.000)(microA->picoA)
1.69,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.70,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.70,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.71,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.71,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.72,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.72,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.73,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.73,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.74,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.74,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.75,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.75,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.76,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.76,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.77,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.77,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.78,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.78,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.79,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.79,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.80,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.80,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.81,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.81,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.82,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.82,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.83,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.83,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.84,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.84,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.85,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.85,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.86,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.86,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.87,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.87,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.88,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.88,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.89,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.89,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.90,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.90,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.91,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.91,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.92,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.92,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.93,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.93,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.94,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.94,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.95,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.95,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.96,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.96,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.97,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.97,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.98,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.98,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.99,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
1.99,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.00,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.00,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.01,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.01,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.02,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.02,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.03,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.03,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.04,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.04,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.05,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.05,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.06,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.06,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.07,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.07,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.08,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.08,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.09,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.09,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.10,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.10,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.11,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.11,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.12,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.12,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.13,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.13,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.14,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.14,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.15,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.15,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.16,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.16,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.17,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.17,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.18,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.18,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.19,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.19,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.20,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.20,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.21,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.21,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.22,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.22,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.23,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.23,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.24,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.24,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.25,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.25,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.26,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.26,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.27,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.27,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.28,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.28,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.29,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.29,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.30,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.30,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.31,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.31,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.32,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.32,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.33,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.33,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.34,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.34,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.35,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.35,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.36,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.36,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.37,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.37,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.38,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.38,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.39,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.39,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.40,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.40,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.41,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.41,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.42,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.42,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.43,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.43,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.44,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.44,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.45,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.45,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.46,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.46,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.47,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.47,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.48,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.48,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.49,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.49,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.50,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.50,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.51,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.51,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.52,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.52,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.53,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.53,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.54,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.54,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.55,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.55,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.56,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.56,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.57,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.57,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.58,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.58,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.59,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.59,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.60,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.60,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.61,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.61,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.62,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.62,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.63,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.63,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.64,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.64,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.65,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.65,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.66,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.66,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.67,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.67,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.68,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.68,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.69,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.69,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.70,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.70,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.71,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.71,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.72,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.72,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.73,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.73,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.74,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.74,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.75,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.75,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.76,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.76,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.77,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.77,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.78,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.78,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.79,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.79,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.80,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.80,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.81,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.81,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.82,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.82,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.83,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.83,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.84,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.84,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.85,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.85,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.86,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.86,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.87,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.87,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.88,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.88,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.89,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.89,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.90,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.90,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.91,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.91,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.92,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.92,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.93,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.93,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.94,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.94,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.95,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.95,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.96,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.96,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.97,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.97,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.98,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.98,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.99,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
2.99,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.00,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.00,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.01,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.01,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.02,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.02,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.03,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.03,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.04,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.04,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.05,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.05,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.06,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.06,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.07,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.07,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.08,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.08,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.09,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.09,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.10,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.10,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.11,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.11,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.12,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.12,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.13,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.13,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.14,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.14,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.15,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.15,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.16,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.16,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.17,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.17,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.18,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.18,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.19,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.19,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.20,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.20,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.21,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.21,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.22,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.22,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.23,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.23,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.24,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.24,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.25,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.25,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.26,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.26,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.27,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.27,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.28,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.28,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.29,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.29,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.30,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.30,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.31,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.31,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.32,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.32,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.33,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.33,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.34,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.34,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.35,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.35,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.36,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.36,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.37,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
3.37,-87.81,-0.00,0.01,85,-3,-0,-0,-0,-0,-0,-38
